Target,Source,p
TCEA2,GTF2B,0.2
TCEA2,MARK3,0.2
TCEA2,SH3GL2,0.2
TCEA2,TRAF2,0.2
TCEA2,WDR47,0.2
TCEAL1,RFC1,0.2
TCEB1,MED8,0.2
TCEB1,LRRC41,0.2
TCEB1,CUL2,0.2
TCEB1,VHL,0.2
TCEB1,SOCS6,0.2
TCEB1,SOCS3,0.2
TCEB1,SOCS1,0.2
TCEB1,USP33,0.2
TCEB1,TCEB2,0.2
TCEB1,TCEB3B,0.2
TCEB2,ASB8,0.2
TCEB2,TCEB1,0.2
TCEB2,SOCS6,0.2
TCEB2,LRRC41,0.2
TCEB2,SOCS3,0.2
TCEB2,SOCS1,0.2
TCEB2,TCEB3B,0.2
TCEB2,TCEB3,0.2
TCEB2,VHL,0.2
TCEB3,TCEB2,0.2
TCEB3,RAP1A,0.2
TCEB3,NINL,0.2
TCEB3B,CALCOCO2,0.2
TCEB3B,DVL2,0.2
TCEB3B,CBX5,0.2
TCEB3B,COIL,0.2
TCEB3B,CEP70,0.2
TCEB3B,ZNF165,0.2
TCEB3B,TCEB1,0.2
TCEB3B,KXD1,0.2
TCEB3B,ZBTB43,0.2
TCEB3B,TCEB2,0.2
TCEB3B,TRIM37,0.2
TCEB3B,TRAF2,0.2
TCERG1,SF3A3,0.2
TCERG1,SF3A1,0.2
TCERG1,SF1,0.2
TCERG1,SETDB1,0.2
TCERG1,BARD1,0.2
TCERG1,POLR2A,0.2
TCERG1,HNRNPM,0.2
TCERG1,HNRNPH1,0.2
TCERG1,CHAF1A,0.2
TCERG1,DNAJB9,0.2
TCERG1,CHD3,0.2
TCERG1,PIAS4,0.2
TCERG1,HSPA5,0.2
TCERG1,PCBP1,0.2
TCERG1,HTT,0.2
TCERG1,NPM1,0.2
TCERG1,LUC7L,0.2
TCERG1,U2AF2,0.2
TCERG1,SF3B1,0.2
TCERG1,TPM4,0.2
TCERG1,SF3B2,0.2
TCERG1,SRSF1,0.2
TCERG1,SF3B4,0.2
TCF12,MSC,0.2
TCF12,ID3,0.2
TCF12,ID2,0.2
TCF12,ID1,0.2
TCF12,CREBBP,0.2
TCF12,HAND1,0.2
TCF12,EP300,0.2
TCF12,PRSS23,0.2
TCF12,TCF3,0.2
TCF12,SOX10,0.2
TCF20,JUN,0.2
TCF20,ESR1,0.2
TCF20,TCF20,0.2
TCF20,RNF4,0.2
TCF21,TCF3,0.2
TCF21,LMO4,0.2
TCF21,APLP1,0.2
TCF3,EZH1,0.2
TCF3,EYA3,0.2
TCF3,ETV4,0.2
TCF3,ETS1,0.2
TCF3,ESRRG,0.2
TCF3,ESR1,0.2
TCF3,ERP44,0.2
TCF3,ERMAP,0.2
TCF3,ERI3,0.2
TCF3,EPHB3,0.2
TCF3,EPHA2,0.2
TCF3,EPAS1,0.2
TCF3,EMID1,0.2
TCF3,ELMO1,0.2
TCF3,ELF4,0.2
TCF3,ELAVL4,0.2
TCF3,ELAVL2,0.2
TCF3,ELAC2,0.2
TCF3,EDN1,0.2
TCF3,EDC4,0.2
TCF3,EBF2,0.2
TCF3,DYRK2,0.2
TCF3,DUSP10,0.2
TCF3,DSCAM,0.2
TCF3,DSC3,0.2
TCF3,DRD5,0.2
TCF3,DRAP1,0.2
TCF3,DPYSL2,0.2
TCF3,DPEP1,0.2
TCF3,DOCK3,0.2
TCF3,DNMT3A,0.2
TCF3,DLL3,0.2
TCF3,DGKD,0.2
TCF3,DDX56,0.2
TCF3,DDIT3,0.2
TCF3,DCLRE1A,0.2
TCF3,DALRD3,0.2
TCF3,CYLD,0.2
TCF3,CYHR1,0.2
TCF3,CXorf56,0.2
TCF3,CUL9,0.2
TCF3,CTIF,0.2
TCF3,CRYAB,0.2
TCF3,CRABP1,0.2
TCF3,CPEB1,0.2
TCF3,CPA2,0.2
TCF3,CORO2A,0.2
TCF3,CORO1C,0.2
TCF3,COPE,0.2
TCF3,COLEC10,0.2
TCF3,COL9A3,0.2
TCF3,CNTNAP1,0.2
TCF3,CNNM3,0.2
TCF3,CNNM2,0.2
TCF3,CNGA1,0.2
TCF3,CMPK1,0.2
TCF3,CLIC1,0.2
TCF3,CLEC16A,0.2
TCF3,CLCN6,0.2
TCF3,CLASP2,0.2
TCF3,CIC,0.2
TCF3,CHST5,0.2
TCF3,CHRNG,0.2
TCF3,CHRNA10,0.2
TCF3,CHRD,0.2
TCF3,CHN1,0.2
TCF3,CHMP2A,0.2
TCF3,CHIC2,0.2
TCF3,CHAT,0.2
TCF3,CFL1,0.2
TCF3,CEP41,0.2
TCF3,CELSR2,0.2
TCF3,CDKN1C,0.2
TCF3,CDK6,0.2
TCF3,CDK2AP1,0.2
TCF3,CDH8,0.2
TCF3,CDC42EP3,0.2
TCF3,CD63,0.2
TCF3,CD40LG,0.2
TCF3,CCR10,0.2
TCF3,CCNJL,0.2
TCF3,CCNJ,0.2
TCF3,CCND3,0.2
TCF3,CBLC,0.2
TCF3,CBFA2T3,0.2
TCF3,CAPG,0.2
TCF3,CAMK2N1,0.2
TCF3,CADM3,0.2
TCF3,CACNG1,0.2
TCF3,C7,0.2
TCF3,C1orf21,0.2
TCF3,C11orf80,0.2
TCF3,BRD4,0.2
TCF3,BRD2,0.2
TCF3,BMP6,0.2
TCF3,BAZ1B,0.2
TCF3,BAD,0.2
TCF3,B4GALT7,0.2
TCF3,AVPR1B,0.2
TCF3,ATP2C1,0.2
TCF3,ASIC2,0.2
TCF3,ASF1A,0.2
TCF3,ARHGAP25,0.2
TCF3,ARHGAP1,0.2
TCF3,ARC,0.2
TCF3,AQP3,0.2
TCF3,APP,0.2
TCF3,APEH,0.2
TCF3,APC,0.2
TCF3,APBB1,0.2
TCF3,AP4M1,0.2
TCF3,ANKZF1,0.2
TCF3,ANKRD34C,0.2
TCF3,ANKRD2,0.2
TCF3,ANKMY2,0.2
TCF3,AMHR2,0.2
TCF3,AMD1,0.2
TCF3,ALX3,0.2
TCF3,ALOX12,0.2
TCF3,ALDOB,0.2
TCF3,ALDOA,0.2
TCF3,ADSL,0.2
TCF3,ADCY1,0.2
TCF3,ADAMTSL3,0.2
TCF3,ADAMTS5,0.2
TCF3,ACLY,0.2
TCF3,ACD,0.2
TCF3,ACADVL,0.2
TCF3,ABR,0.2
TCF3,ABL2,0.2
TCF3,ABHD8,0.2
TCF3,FAM65A,0.2
TCF3,ABCB6,0.2
TCF3,AMMECR1,0.2
TCF3,KRAS,0.2
TCF3,KLK1,0.2
TCF3,LHX2,0.2
TCF3,GAN,0.2
TCF3,ZNF710,0.2
TCF3,ZNF408,0.2
TCF3,ZNF274,0.2
TCF3,ZNF205,0.2
TCF3,ZG16,0.2
TCF3,ZFP36L2,0.2
TCF3,ZC3H3,0.2
TCF3,ZBTB20,0.2
TCF3,ZBTB16,0.2
TCF3,YARS2,0.2
TCF3,WWC1,0.2
TCF3,WTAP,0.2
TCF3,WT1-AS,0.2
TCF3,WNT2B,0.2
TCF3,WNT2,0.2
TCF3,VAMP2,0.2
TCF3,USP53,0.2
TCF3,UMOD,0.2
TCF3,UBQLN4,0.2
TCF3,UBOX5,0.2
TCF3,UBE2L3,0.2
TCF3,TUT1,0.2
TCF3,TTYH1,0.2
TCF3,TSKU,0.2
TCF3,TRPV6,0.2
TCF3,TRMT61A,0.2
TCF3,TRIP12,0.2
TCF3,TRIP10,0.2
TCF3,TRIO,0.2
TCF3,TRIM3,0.2
TCF3,TRIM23,0.2
TCF3,TRAPPC6A,0.2
TCF3,TRAF4,0.2
TCF3,TRAF3IP2,0.2
TCF3,TPD52L1,0.2
TCF3,TP53BP1,0.2
TCF3,TNRC6B,0.2
TCF3,TNPO3,0.2
TCF3,TNPO1,0.2
TCF3,TNFAIP2,0.2
TCF3,TMPO,0.2
TCF3,TMEM63A,0.2
TCF3,TMEM204,0.2
TCF3,TMEM143,0.2
TCF3,TMEM106C,0.2
TCF3,TM7SF2,0.2
TCF3,TLR2,0.2
TCF3,TLE3,0.2
TCF3,TKTL1,0.2
TCF3,TJP2,0.2
TCF3,TJAP1,0.2
TCF3,TIMP2,0.2
TCF3,THBD,0.2
TCF3,TGIF1,0.2
TCF3,TGFBR1,0.2
TCF3,TFDP2,0.2
TCF3,TESK2,0.2
TCF3,TCF20,0.2
TCF3,TBC1D22A,0.2
TCF3,TACC2,0.2
TCF3,SVEP1,0.2
TCF3,SV2A,0.2
TCF3,SULF1,0.2
TCF3,STX18,0.2
TCF3,STK39,0.2
TCF3,STK19,0.2
TCF3,STAT5B,0.2
TCF3,STAG2,0.2
TCF3,STAG1,0.2
TCF3,ST6GALNAC5,0.2
TCF3,SSBP3,0.2
TCF3,SPP2,0.2
TCF3,SPDEF,0.2
TCF3,SPCS1,0.2
TCF3,SOX15,0.2
TCF3,SOX12,0.2
TCF3,SOX10,0.2
TCF3,SORT1,0.2
TCF3,SND1,0.2
TCF3,SNAP91,0.2
TCF3,SMTN,0.2
TCF3,SMARCB1,0.2
TCF3,SMARCA1,0.2
TCF3,SMAD5,0.2
TCF3,SLITRK5,0.2
TCF3,SLCO2B1,0.2
TCF3,SLC9A7,0.2
TCF3,SLC6A6,0.2
TCF3,SLC6A4,0.2
TCF3,SLC6A14,0.2
TCF3,SLC5A5,0.2
TCF3,SLC4A3,0.2
TCF3,SLC39A2,0.2
TCF3,SLC28A3,0.2
TCF3,SLC22A11,0.2
TCF3,SLC18A3,0.2
TCF3,SLC18A1,0.2
TCF3,SLC12A5,0.2
TCF3,SIX1,0.2
TCF3,SIM2,0.2
TCF3,SHC3,0.2
TCF3,SH3GLB2,0.2
TCF3,SH3D21,0.2
TCF3,SH3BP1,0.2
TCF3,SETD1A,0.2
TCF3,SERPING1,0.2
TCF3,SERGEF,0.2
TCF3,SENP2,0.2
TCF3,SEMA6D,0.2
TCF3,SELL,0.2
TCF3,SEC31B,0.2
TCF3,SEC14L1,0.2
TCF3,SDPR,0.2
TCF3,SDCCAG3,0.2
TCF3,SDC3,0.2
TCF3,SCARF1,0.2
TCF3,SCAMP3,0.2
TCF3,SAMD4A,0.2
TCF3,RXRB,0.2
TCF3,RUSC1,0.2
TCF3,RUNX1T1,0.2
TCF3,RPS21,0.2
TCF3,RPS11,0.2
TCF3,RPRM,0.2
TCF3,RPL3L,0.2
TCF3,RORC,0.2
TCF3,RNF19A,0.2
TCF3,RNF115,0.2
TCF3,RND2,0.2
TCF3,RMND5A,0.2
TCF3,RHOC,0.2
TCF3,RGS3,0.2
TCF3,RFX7,0.2
TCF3,RECQL4,0.2
TCF3,RBPJL,0.2
TCF3,RBMS3,0.2
TCF3,RBM26,0.2
TCF3,RBBP5,0.2
TCF3,RARA,0.2
TCF3,RAPGEF5,0.2
TCF3,RANBP17,0.2
TCF3,RALGAPB,0.2
TCF3,RAD23B,0.2
TCF3,RAB26,0.2
TCF3,QTRT1,0.2
TCF3,QRICH1,0.2
TCF3,PYY,0.2
TCF3,PURA,0.2
TCF3,PTGIR,0.2
TCF3,ASCL3,0.2
TCF3,PSPN,0.2
TCF3,AEBP1,0.2
TCF3,PSMB4,0.2
TCF3,PSMD4,0.2
TCF3,ID1,0.2
TCF3,PRSS23,0.2
TCF3,CALM1,0.2
TCF3,PRRG3,0.2
TCF3,PRR13,0.2
TCF3,HOXA1,0.2
TCF3,PRPF19,0.2
TCF3,ELK3,0.2
TCF3,PROSER1,0.2
TCF3,CTNNB1,0.2
TCF3,PRMT8,0.2
TCF3,CREBBP,0.2
TCF3,HAND2,0.2
TCF3,PRKCZ,0.2
TCF3,EP300,0.2
TCF3,HAND1,0.2
TCF3,ID3,0.2
TCF3,PDX1,0.2
TCF3,PPT1,0.2
TCF3,MAPK3,0.2
TCF3,PPP2R2B,0.2
TCF3,ID2,0.2
TCF3,MAPK1,0.2
TCF3,KAT2B,0.2
TCF3,LYL1,0.2
TCF3,PPFIBP2,0.2
TCF3,LMX1B,0.2
TCF3,PPFIA2,0.2
TCF3,NEDD9,0.2
TCF3,MDFI,0.2
TCF3,PPARA,0.2
TCF3,MAPKAPK3,0.2
TCF3,POU3F3,0.2
TCF3,MAPKAPK2,0.2
TCF3,POU2F2,0.2
TCF3,MYOG,0.2
TCF3,POMGNT1,0.2
TCF3,MSC,0.2
TCF3,POLR1D,0.2
TCF3,MYOD1,0.2
TCF3,MYF5,0.2
TCF3,PNMA2,0.2
TCF3,PSMD9,0.2
TCF3,PMVK,0.2
TCF3,TAL1,0.2
TCF3,PMP22,0.2
TCF3,SRF,0.2
TCF3,PMEL,0.2
TCF3,RALGAPA1,0.2
TCF3,SKP2,0.2
TCF3,PLEKHH3,0.2
TCF3,RUNX1T1,0.2
TCF3,TCF21,0.2
TCF3,PLEKHB1,0.2
TCF3,TCF12,0.2
TCF3,PLCL2,0.2
TCF3,UBE2I,0.2
TCF3,PLCB1,0.2
TCF3,TCF3,0.2
TCF3,PKD2,0.2
TCF3,TWIST1,0.2
TCF3,PITX2,0.2
TCF3,TFPT,0.2
TCF3,PITPNM3,0.2
TCF3,PIP4K2B,0.2
TCF3,PIM2,0.2
TCF3,PICK1,0.2
TCF3,PI15,0.2
TCF3,PHYHIP,0.2
TCF3,PGPEP1,0.2
TCF3,PDZRN3,0.2
TCF3,PDGFB,0.2
TCF3,PDE4DIP,0.2
TCF3,PCDHB3,0.2
TCF3,PCDH8,0.2
TCF3,PCDH12,0.2
TCF3,PCBP4,0.2
TCF3,PC,0.2
TCF3,PAX4,0.2
TCF3,PAX1,0.2
TCF3,PARP8,0.2
TCF3,PARD6B,0.2
TCF3,PARD3,0.2
TCF3,PAK3,0.2
TCF3,OXCT1,0.2
TCF3,OR2H2,0.2
TCF3,OPCML,0.2
TCF3,OLFML2A,0.2
TCF3,OGT,0.2
TCF3,NXPH4,0.2
TCF3,NXPH3,0.2
TCF3,NUP93,0.2
TCF3,NUDT1,0.2
TCF3,NTN3,0.2
TCF3,NTF3,0.2
TCF3,NR4A3,0.2
TCF3,NR4A1,0.2
TCF3,NR0B2,0.2
TCF3,NPTN,0.2
TCF3,NPPC,0.2
TCF3,NPEPL1,0.2
TCF3,NME3,0.2
TCF3,NHLRC2,0.2
TCF3,NFE2L2,0.2
TCF3,NFATC3,0.2
TCF3,NEUROG3,0.2
TCF3,NEUROD2,0.2
TCF3,NEB,0.2
TCF3,NDUFAF3,0.2
TCF3,NDUFA4L2,0.2
TCF3,NCOA4,0.2
TCF3,NCKIPSD,0.2
TCF3,NCDN,0.2
TCF3,NBL1,0.2
TCF3,NBEAL2,0.2
TCF3,NAA15,0.2
TCF3,N4BP2L1,0.2
TCF3,MYOC,0.2
TCF3,MYH6,0.2
TCF3,MYH4,0.2
TCF3,MYBL1,0.2
TCF3,MXI1,0.2
TCF3,MUSK,0.2
TCF3,MTMR4,0.2
TCF3,MT4,0.2
TCF3,MSRB1,0.2
TCF3,MSC,0.2
TCF3,MSANTD2,0.2
TCF3,MRPL28,0.2
TCF3,MPV17,0.2
TCF3,MORC1,0.2
TCF3,SLC12A6,0.2
TCF3,MINPP1,0.2
TCF3,MFNG,0.2
TCF3,METTL7A,0.2
TCF3,MET,0.2
TCF3,MEF2C,0.2
TCF3,MED22,0.2
TCF3,MED13,0.2
TCF3,MECOM,0.2
TCF3,MBP,0.2
TCF3,MAPK8IP3,0.2
TCF3,MAP3K14,0.2
TCF3,MAP3K11,0.2
TCF3,MAP1A,0.2
TCF3,MAN2C1,0.2
TCF3,LYN,0.2
TCF3,LTBP4,0.2
TCF3,LTB4R2,0.2
TCF3,LTB4R,0.2
TCF3,LSR,0.2
TCF3,LSP1,0.2
TCF3,LSM1,0.2
TCF3,LRRN2,0.2
TCF3,LRRC8D,0.2
TCF3,LRRC8B,0.2
TCF3,LRRC37A3,0.2
TCF3,LRRC20,0.2
TCF3,LOXL1,0.2
TCF3,LMO2,0.2
TCF3,LGALS9,0.2
TCF3,LFNG,0.2
TCF3,LDB1,0.2
TCF3,LCP2,0.2
TCF3,LCK,0.2
TCF3,LAPTM4B,0.2
TCF3,LAMC3,0.2
TCF3,KXD1,0.2
TCF3,KRT32,0.2
TCF3,KLHL28,0.2
TCF3,KLF10,0.2
TCF3,KIF13A,0.2
TCF3,KIAA0368,0.2
TCF3,KHSRP,0.2
TCF3,KCNIP2,0.2
TCF3,KCNC1,0.2
TCF3,KAT5,0.2
TCF3,KANK1,0.2
TCF3,KALRN,0.2
TCF3,ITPKC,0.2
TCF3,ITGA7,0.2
TCF3,ITGA6,0.2
TCF3,ISYNA1,0.2
TCF3,IRS2,0.2
TCF3,IRS1,0.2
TCF3,IQSEC1,0.2
TCF3,INHBB,0.2
TCF3,INE1,0.2
TCF3,IMPDH2,0.2
TCF3,IL19,0.2
TCF3,IL17B,0.2
TCF3,IL11RA,0.2
TCF3,IK,0.2
TCF3,IFT20,0.2
TCF3,HTR3A,0.2
TCF3,HSPB2,0.2
TCF3,HSD11B2,0.2
TCF3,HS3ST3B1,0.2
TCF3,HRK,0.2
TCF3,HR,0.2
TCF3,HOXD9,0.2
TCF3,HOXC6,0.2
TCF3,HOXC5,0.2
TCF3,HOXC4,0.2
TCF3,HOXC10,0.2
TCF3,HOXA10,0.2
TCF3,HOXA1,0.2
TCF3,HNF4A,0.2
TCF3,HMP19,0.2
TCF3,HIST1H2AL,0.2
TCF3,HIST1H2AK,0.2
TCF3,HIST1H2AJ,0.2
TCF3,HIST1H2AC,0.2
TCF3,HES2,0.2
TCF3,HDAC3,0.2
TCF3,HCK,0.2
TCF3,HAMP,0.2
TCF3,GTDC1,0.2
TCF3,GRM1,0.2
TCF3,GRINA,0.2
TCF3,GRIN2C,0.2
TCF3,GRIK5,0.2
TCF3,GRB14,0.2
TCF3,GPS2,0.2
TCF3,GPR37,0.2
TCF3,GPR137,0.2
TCF3,GPM6B,0.2
TCF3,GPC4,0.2
TCF3,GOLGA1,0.2
TCF3,GNG3,0.2
TCF3,GMIP,0.2
TCF3,GLP2R,0.2
TCF3,GK2,0.2
TCF3,GJB4,0.2
TCF3,GJA4,0.2
TCF3,GIT2,0.2
TCF3,GFRA3,0.2
TCF3,GFOD2,0.2
TCF3,GDF10,0.2
TCF3,GABRG2,0.2
TCF3,GABBR2,0.2
TCF3,GABARAPL2,0.2
TCF3,FZD6,0.2
TCF3,FZD1,0.2
TCF3,FTO,0.2
TCF3,FSCN3,0.2
TCF3,FOXRED2,0.2
TCF3,FOXO4,0.2
TCF3,FOXF2,0.2
TCF3,FOXD1,0.2
TCF3,FLOT1,0.2
TCF3,FHOD3,0.2
TCF3,FGFR4,0.2
TCF3,FGF20,0.2
TCF3,FGF17,0.2
TCF3,FAU,0.2
TCF3,FASTKD5,0.2
TCF3,FAP,0.2
TCF4,RUNX1T1,0.2
TCF4,ZYX,0.2
TCF4,PARP1,0.2
TCF4,ZBTB20,0.2
TCF4,ASCL1,0.2
TCF4,VTCN1,0.2
TCF4,AR,0.2
TCF4,UBOX5,0.2
TCF4,NEUROD1,0.2
TCF4,HBP1,0.2
TCF4,TRIM3,0.2
TCF4,CALM1,0.2
TCF4,EP300,0.2
TCF4,TNP1,0.2
TCF4,CTNNB1,0.2
TCF4,TMEM222,0.2
TCF4,CDC73,0.2
TCF4,MYOD1,0.2
TCF4,ID3,0.2
TCF4,THTPA,0.2
TCF4,ID2,0.2
TCF4,TCF4,0.2
TCF4,ID1,0.2
TCF4,WWC1,0.2
TCF4,MSC,0.2
TCF4,ID4,0.2
TCF4,TAC1,0.2
TCF4,JUP,0.2
TCF4,JUN,0.2
TCF4,TCF4,0.2
TCF4,XRCC6,0.2
TCF4,SULF1,0.2
TCF4,XRCC5,0.2
TCF4,STAG2,0.2
TCF4,STAG1,0.2
TCF4,ST6GALNAC5,0.2
TCF4,SPTSSA,0.2
TCF4,SPP2,0.2
TCF4,SPCS1,0.2
TCF4,SOX15,0.2
TCF4,SMAD5,0.2
TCF4,SMAD3,0.2
TCF4,SLCO2B1,0.2
TCF4,SLC7A2,0.2
TCF4,SLC44A1,0.2
TCF4,SH3PXD2A,0.2
TCF4,SAMD4A,0.2
TCF4,RUNX1T1,0.2
TCF4,RNF4,0.2
TCF4,RNF19A,0.2
TCF4,RHOC,0.2
TCF4,RAD23B,0.2
TCF4,QTRT1,0.2
TCF4,PTPRA,0.2
TCF4,PSMB4,0.2
TCF4,PRMT8,0.2
TCF4,PRDM8,0.2
TCF4,PPRC1,0.2
TCF4,PNMA2,0.2
TCF4,PLCG2,0.2
TCF4,PLCB1,0.2
TCF4,PI15,0.2
TCF4,PDHA1,0.2
TCF4,PCDHB3,0.2
TCF4,PCBP4,0.2
TCF4,PAX4,0.2
TCF4,PARD3,0.2
TCF4,PAK3,0.2
TCF4,PACSIN3,0.2
TCF4,OR2H2,0.2
TCF4,ONECUT2,0.2
TCF4,OLFML2A,0.2
TCF4,NXPH4,0.2
TCF4,NTF3,0.2
TCF4,NPTN,0.2
TCF4,NHLH2,0.2
TCF4,NEUROD4,0.2
TCF4,NEUROD2,0.2
TCF4,NECAB3,0.2
TCF4,NDUFA4L2,0.2
TCF4,NCDN,0.2
TCF4,NAA15,0.2
TCF4,MYOC,0.2
TCF4,MYO10,0.2
TCF4,MYL6,0.2
TCF4,MYH7B,0.2
TCF4,MYH6,0.2
TCF4,MYCNOS,0.2
TCF4,MRPL34,0.2
TCF4,METTL7A,0.2
TCF4,MED13,0.2
TCF4,MBNL2,0.2
TCF4,MAP7,0.2
TCF4,PCDH12,0.2
TCF4,MAP3K14,0.2
TCF4,MAP1A,0.2
TCF4,LSM1,0.2
TCF4,LTBP1,0.2
TCF4,LHX2,0.2
TCF4,LDB1,0.2
TCF4,LAMTOR2,0.2
TCF4,KLHL29,0.2
TCF4,KHSRP,0.2
TCF4,KAT6B,0.2
TCF4,ITGA7,0.2
TCF4,IQSEC1,0.2
TCF4,IPO4,0.2
TCF4,INHBB,0.2
TCF4,INHBA,0.2
TCF4,HTR3A,0.2
TCF4,HSD11B2,0.2
TCF4,HOXA1,0.2
TCF4,HOMER1,0.2
TCF4,HMGA1,0.2
TCF4,H2AFY2,0.2
TCF4,GTDC1,0.2
TCF4,GRINA,0.2
TCF4,GRIN1,0.2
TCF4,GRID2,0.2
TCF4,GPD1,0.2
TCF4,GNRH2,0.2
TCF4,GMIP,0.2
TCF4,GK2,0.2
TCF4,GGA3,0.2
TCF4,GDF10,0.2
TCF4,GCC1,0.2
TCF4,GAL,0.2
TCF4,GABARAPL2,0.2
TCF4,FZD6,0.2
TCF4,FXYD1,0.2
TCF4,FRS3,0.2
TCF4,FOXF2,0.2
TCF4,FNDC8,0.2
TCF4,FASTKD5,0.2
TCF4,FAP,0.2
TCF4,EYA3,0.2
TCF4,EPS15,0.2
TCF4,ELN,0.2
TCF4,ELMO1,0.2
TCF4,ELAVL4,0.2
TCF4,EGF,0.2
TCF4,EFS,0.2
TCF4,EDC4,0.2
TCF4,EBF2,0.2
TCF4,DUSP10,0.2
TCF4,DSPP,0.2
TCF4,DRD5,0.2
TCF4,DOCK3,0.2
TCF4,DDIT3,0.2
TCF4,CYP1A2,0.2
TCF4,CXorf56,0.2
TCF4,CUL9,0.2
TCF4,COLEC10,0.2
TCF4,COIL,0.2
TCF4,CLEC16A,0.2
TCF4,CHD3,0.2
TCF4,CFL1,0.2
TCF4,CEP41,0.2
TCF4,CDK6,0.2
TCF4,CDK16,0.2
TCF4,CD40,0.2
TCF4,CBFA2T3,0.2
TCF4,C1orf106,0.2
TCF4,BRD4,0.2
TCF4,BMP6,0.2
TCF4,BAZ1B,0.2
TCF4,ATP5D,0.2
TCF4,ATP2C1,0.2
TCF4,ARHGEF38,0.2
TCF4,ARHGAP5,0.2
TCF4,ARHGAP25,0.2
TCF4,ADAMTS13,0.2
TCF4,ACVR1,0.2
TCF4,ABR,0.2
TCF4,ACLY,0.2
TCF4,GFOD2,0.2
TCF4,GFRA3,0.2
TCF7L2,CSNK2A2,0.2
TCF7L2,CSNK2A1,0.2
TCF7L2,PSEN1,0.2
TCF7L2,DAXX,0.2
TCF7L2,CTNNBIP1,0.2
TCFL5,TOPBP1,0.2
TCOF1,UBTF,0.2
TCOF1,PCNA,0.2
TCOF1,CSNK2A2,0.2
TEAD1,MAX,0.2
TEAD1,TEAD1,0.2
TEAD1,MEF2A,0.2
TEAD1,TBP,0.2
TEAD1,MEF2C,0.2
TEAD1,SRF,0.2
TEAD1,MYH7,0.2
TEAD1,VGLL4,0.2
TEAD1,VGLL1,0.2
TEAD1,YAP1,0.2
TEAD3,WWTR1,0.2
TEAD3,VGLL1,0.2
TEAD3,MYH7,0.2
TEAD3,CTBP2,0.2
TEAD3,YAP1,0.2
TEAD4,YAP1,0.2
TEAD4,WWTR1,0.2
TEAD4,CCDC85B,0.2
TEAD4,VGLL1,0.2
TEAD4,MYH7,0.2
TEF,DBP,0.2
TFAP2A,ZNF862,0.2
TFAP2A,WDR74,0.2
TFAP2A,WNT2B,0.2
TFAP2A,WNT11,0.2
TFAP2A,WHSC1L1,0.2
TFAP2A,WNT1,0.2
TFAP2A,XK,0.2
TFAP2A,WNT7A,0.2
TFAP2A,XPOT,0.2
TFAP2A,XRCC2,0.2
TFAP2A,YBX1,0.2
TFAP2A,YARS,0.2
TFAP2A,YBX2,0.2
TFAP2A,ZBED5,0.2
TFAP2A,YOD1,0.2
TFAP2A,YWHAH,0.2
TFAP2A,ZBTB7C,0.2
TFAP2A,ZBTB11,0.2
TFAP2A,ZDHHC17,0.2
TFAP2A,ZC3H14,0.2
TFAP2A,ZCWPW1,0.2
TFAP2A,ZNF84,0.2
TFAP2A,ZNF318,0.2
TFAP2A,ZHX2,0.2
TFAP2A,ZER1,0.2
TFAP2A,ZFAND5,0.2
TFAP2A,ZFHX2,0.2
TFAP2A,ZFAND6,0.2
TFAP2A,ZXDB,0.2
TFAP2A,ZFYVE9,0.2
TFAP2A,ZMAT5,0.2
TFAP2A,ZNF143,0.2
TFAP2A,ZMYND8,0.2
TFAP2A,ZNF24,0.2
TFAP2A,ZNF219,0.2
TFAP2A,ZNF248,0.2
TFAP2A,ZNF302,0.2
TFAP2A,ZNF280B,0.2
TFAP2A,ZNF282,0.2
TFAP2A,ZNF426,0.2
TFAP2A,ZNF443,0.2
TFAP2A,ZNF507,0.2
TFAP2A,ZNF500,0.2
TFAP2A,ZNF675,0.2
TFAP2A,ZNF573,0.2
TFAP2A,ZNF672,0.2
TFAP2A,ZNF639,0.2
TFAP2A,ZNF76,0.2
TFAP2A,ZNF696,0.2
TFAP2A,ZSCAN2,0.2
TFAP2A,ZNF787,0.2
TFAP2A,ZNF783,0.2
TFAP2A,ZNF593,0.2
TFAP2A,ZNF37BP,0.2
TFAP2A,ZNF335,0.2
TFAP2A,ZNF155,0.2
TFAP2A,ZNF10,0.2
TFAP2A,ZFP36L1,0.2
TFAP2A,ZFP64,0.2
TFAP2A,ZFHX3,0.2
TFAP2A,ZDHHC4,0.2
TFAP2A,ZCCHC24,0.2
TFAP2A,ZBTB7B,0.2
TFAP2A,YWHAE,0.2
TFAP2A,YIPF6,0.2
TFAP2A,YTHDF2,0.2
TFAP2A,YIPF3,0.2
TFAP2A,XRCC4,0.2
TFAP2A,XPO6,0.2
TFAP2A,WNT7B,0.2
TFAP2A,WSB1,0.2
TFAP2A,WNT6,0.2
TFAP2A,WEE1,0.2
TFAP2A,ZFPL1,0.2
TFAP2A,WDR7,0.2
TFAP2A,WDR37,0.2
TFAP2A,WDR18,0.2
TFAP2A,WBP4,0.2
TFAP2A,WASF1,0.2
TFAP2A,VRK2,0.2
TFAP2A,VPS13C,0.2
TFAP2A,VDAC1,0.2
TFAP2A,VCP,0.2
TFAP2A,VAV3,0.2
TFAP2A,VAV2,0.2
TFAP2A,VASP,0.2
TFAP2A,VAMP8,0.2
TFAP2A,UVRAG,0.2
TFAP2A,USP39,0.2
